ChoiceManager;100;{x: Int | x > 0};13;10;42;47.44189320411533;1855;40755.0;4.833333333333333;14
ChoiceManager;100;{x: Int | x > 0};13;4;49;32.53982361918315;2107;63068.0;4;14
ChoiceManager;100;{x: Int | x > 0};13;6;54;32.08374084206298;1445;43928.0;3.4074074074074074;14
DepthAwareManager;100;{x: Int | x > 0};13;6;63;56.3718010741286;12697;506689.0;8.53968253968254;14
DynamicProbManager;100;{x: Int | x > 0};13;6;69;12.98008142109029;5125;234018.0;5.9855072463768115;14
ChoiceManager;100;{x: Int | x > 0 && x < 1000};13;6;54;17.453936879057437;1650;45213.0;3.4074074074074074;14
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};13;6;63;31.757327195024118;13064;508395.0;8.53968253968254;14
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};13;6;69;14.756494547938928;5228;235848.0;5.9855072463768115;14
ChoiceManager;100;{x: Int | x > 0 && x < 100};13;6;54;17.913053115131333;1579;44931.0;3.4074074074074074;14
DepthAwareManager;100;{x: Int | x > 0 && x < 100};13;6;63;34.74844577093609;12930;508179.0;8.53968253968254;14
DynamicProbManager;100;{x: Int | x > 0 && x < 100};13;6;69;16.203925549052656;5208;235718.0;5.9855072463768115;14
ChoiceManager;100;{x: Int | x > 0};13;8;59;33.30628343904391;2446;101429.0;4.406779661016949;14
DepthAwareManager;100;{x: Int | x > 0};13;8;58;65.15745290694758;9319;320563.0;8.637931034482758;14
ChoiceManager;100;{x: Int | x > 0};14;10;39;43.28396271402016;1820;41270.0;4.256410256410256;15
ChoiceManager;100;{x: Int | x > 0};14;4;46;36.862476273905486;1662;48823.0;3.4347826086956523;15
ChoiceManager;100;{x: Int | x > 0};14;6;52;26.8781437210273;913;20115.0;3.0576923076923075;15
DepthAwareManager;100;{x: Int | x > 0};14;6;61;66.11938846483827;12495;525638.0;8.852459016393443;15
ChoiceManager;100;{x: Int | x > 0};14;8;55;33.89623686415143;2039;96262.0;3.8181818181818183;15
ChoiceManager;100;{x: Int | x > 0};15;10;36;49.67605485091917;1212;24862.0;3.4444444444444446;16
ChoiceManager;100;{x: Int | x > 0};15;4;49;31.211045287083834;2520;82476.0;4.26530612244898;16
ChoiceManager;100;{x: Int | x > 0};15;6;49;31.054439994040877;481;7334.0;2.326530612244898;8
ChoiceManager;100;{x: Int | x > 0};15;8;55;38.49259414104745;2514;131004.0;3.963636363636364;16
ChoiceManager;100;{x: Int | x > 0};16;10;38;47.93243423104286;1018;18011.0;4.2631578947368425;17
DepthAwareManager;100;{x: Int | x > 0};16;10;48;90.88357651419938;6079;199277.0;6.5;17
ChoiceManager;100;{x: Int | x > 0};16;4;48;31.002070965943858;2308;77834.0;4.166666666666667;17
ChoiceManager;100;{x: Int | x > 0};16;6;52;33.043130927020684;1493;58593.0;3.173076923076923;17
ChoiceManager;100;{x: Int | x > 0};17;10;36;53.89463486708701;861;14271.0;3.638888888888889;18
ChoiceManager;100;{x: Int | x > 0};17;4;50;28.032225562958047;2650;97197.0;4.82;18
ChoiceManager;100;{x: Int | x > 0};17;6;52;29.65028628986329;1088;27813.0;3.2115384615384617;18
ChoiceManager;100;{x: Int | x > 0};18;10;40;58.068608795059845;2281;62403.0;5.225;19
ChoiceManager;100;{x: Int | x > 0};18;4;49;32.51382957212627;2760;104176.0;4.673469387755102;19
ChoiceManager;100;{x: Int | x > 0};18;6;50;29.263940400909632;610;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};19;10;36;63.30831897701137;877;14052.0;3.8055555555555554;20
ChoiceManager;100;{x: Int | x > 0};19;4;48;34.73397190799005;2523;100829.0;4.4375;20
DepthAwareManager;100;{x: Int | x > 0};19;4;56;75.65818910696544;6853;255457.0;7.660714285714286;20
ChoiceManager;100;{x: Int | x > 0};19;6;51;28.110123636899516;995;23106.0;2.9607843137254903;20
ChoiceManager;100;{x: Int | x > 0};1;10;100;2.305043461965397;346;10969.0;1.71;2
DepthAwareManager;100;{x: Int | x > 0};1;10;100;1.8363319120835513;351;10718.0;1.65;2
DynamicProbManager;100;{x: Int | x > 0};1;10;100;1.8354474641382694;356;10718.0;1.65;2
ChoiceManager;100;{x: Int | x > 0 && x < 1000};1;10;100;2.216925834072754;565;16117.0;1.71;2
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};1;10;100;2.441755188861862;544;15600.0;1.65;2
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};1;10;100;2.3889534189365804;554;15620.0;1.65;2
ChoiceManager;100;{x: Int | x > 0 && x < 100};1;10;100;2.280766495037824;477;15632.0;1.71;2
DepthAwareManager;100;{x: Int | x > 0 && x < 100};1;10;100;1.935976886888966;473;15095.0;1.65;2
DynamicProbManager;100;{x: Int | x > 0 && x < 100};1;10;100;1.974085652967915;481;15017.0;1.65;2
ChoiceManager;100;{x: Int | x > 0};1;4;100;2.93407398997806;338;10905.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0};1;4;100;2.1070040659978986;343;10919.0;1.68;2
DynamicProbManager;100;{x: Int | x > 0};1;4;100;2.5573908819351345;349;10919.0;1.68;2
ChoiceManager;100;{x: Int | x > 0 && x < 1000};1;4;100;2.5075101000256836;553;16000.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};1;4;100;2.3297865530475974;548;15884.0;1.68;2
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};1;4;100;2.1044109140057117;553;15901.0;1.68;2
ChoiceManager;100;{x: Int | x > 0 && x < 100};1;4;100;2.2325819639954716;482;15373.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 100};1;4;100;2.1053801209200174;474;15404.0;1.68;2
DynamicProbManager;100;{x: Int | x > 0 && x < 100};1;4;100;2.3075783760286868;484;15432.0;1.68;2
ChoiceManager;100;{x: Int | x > 0};1;6;100;2.4473486579954624;321;10884.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0};1;6;100;2.1303636028897017;348;10880.0;1.69;2
DynamicProbManager;100;{x: Int | x > 0};1;6;100;2.17894323496148;351;10880.0;1.69;2
ChoiceManager;100;{x: Int | x > 0 && x < 1000};1;6;100;2.7179929609410465;541;15942.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};1;6;100;2.0315350689925253;559;15834.0;1.69;2
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};1;6;100;2.2901922720484436;555;15797.0;1.69;2
ChoiceManager;100;{x: Int | x > 0 && x < 100};1;6;100;2.689299600897357;457;15445.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 100};1;6;100;2.507396647008136;480;15239.0;1.69;2
DynamicProbManager;100;{x: Int | x > 0 && x < 100};1;6;100;2.3419144661165774;496;15353.0;1.69;2
ChoiceManager;100;{x: Int | x > 0};1;8;100;2.561733095208183;324;10820.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0};1;8;100;2.1473109538201243;326;10916.0;1.71;2
DynamicProbManager;100;{x: Int | x > 0};1;8;100;2.1467699699569494;326;10916.0;1.71;2
ChoiceManager;100;{x: Int | x > 0 && x < 1000};1;8;100;2.7716739890165627;554;16107.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};1;8;100;2.657030737027526;546;16255.0;1.71;2
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};1;8;100;2.2961329319514334;549;16255.0;1.71;2
ChoiceManager;100;{x: Int | x > 0 && x < 100};1;8;100;2.685180916916579;474;15523.0;1.67;2
DepthAwareManager;100;{x: Int | x > 0 && x < 100};1;8;100;2.500607956200838;472;15650.0;1.71;2
DynamicProbManager;100;{x: Int | x > 0 && x < 100};1;8;100;2.800698728999123;475;15738.0;1.71;2
ChoiceManager;100;{x: Int | x > 0};20;10;36;63.10816968488507;865;13057.0;3.888888888888889;21
ChoiceManager;100;{x: Int | x > 0};20;6;53;30.911321111023426;1660;50056.0;3.660377358490566;21
ChoiceManager;100;{x: Int | x > 0};21;10;36;69.24035043711774;853;13454.0;3.9722222222222223;22
ChoiceManager;100;{x: Int | x > 0};21;6;51;34.0337521689944;1124;29568.0;3;22
ChoiceManager;100;{x: Int | x > 0};22;10;35;72.29830605303869;790;11625.0;3.4857142857142858;23
ChoiceManager;100;{x: Int | x > 0};22;6;53;37.60317722801119;1844;61923.0;3.7735849056603774;23
ChoiceManager;100;{x: Int | x > 0};23;10;35;74.48701640497893;812;12069.0;3.5714285714285716;24
ChoiceManager;100;{x: Int | x > 0};24;10;34;76.20022537303157;617;8612.0;3;25
ChoiceManager;100;{x: Int | x > 0};24;6;50;40.43401394598186;610;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};25;10;35;88.054813595023;1297;24689.0;3.6857142857142855;26
ChoiceManager;100;{x: Int | x > 0};25;6;51;42.270914213964716;820;17266.0;3.0784313725490198;26
ChoiceManager;100;{x: Int | x > 0};26;10;34;95.38706001313403;612;8909.0;3.0588235294117645;27
ChoiceManager;100;{x: Int | x > 0};26;6;50;41.926129234954715;609;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};27;10;34;116.39573136204854;695;12160.0;3.088235294117647;28
DepthAwareManager;100;{x: Int | x > 0};27;10;38;131.63124062190764;3674;102546.0;4.894736842105263;28
ChoiceManager;100;{x: Int | x > 0};27;6;50;49.132245369954035;608;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};28;10;34;132.61347087705508;619;9268.0;3.1176470588235294;29
ChoiceManager;100;{x: Int | x > 0};28;6;50;38.33465464506298;609;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};29;10;34;159.1877708779648;675;11564.0;3.1470588235294117;30
ChoiceManager;100;{x: Int | x > 0};29;6;50;37.33722476498224;614;11336.0;2.62;17
ChoiceManager;100;{x: Int | x > 0};2;10;99;3.9336342150345445;725;25162.0;2.5555555555555554;3
DepthAwareManager;100;{x: Int | x > 0};2;10;100;3.111580387922004;752;26236.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0};2;10;100;2.9123668710235506;752;26236.0;2.54;3
ChoiceManager;100;{x: Int | x > 0 && x < 1000};2;10;99;3.131794586079195;945;29662.0;2.5555555555555554;3
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};2;10;100;3.457875679945573;984;30442.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};2;10;100;3.185319311916828;949;30426.0;2.54;3
ChoiceManager;100;{x: Int | x > 0 && x < 100};2;10;99;3.903190112905577;888;29079.0;2.5555555555555554;3
DepthAwareManager;100;{x: Int | x > 0 && x < 100};2;10;100;2.689841456944123;882;29864.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0 && x < 100};2;10;100;3.151238259859383;899;29981.0;2.54;3
ChoiceManager;100;{x: Int | x > 0};2;4;99;3.238610320026055;769;25942.0;2.494949494949495;3
DepthAwareManager;100;{x: Int | x > 0};2;4;99;2.6162753379903734;760;26832.0;2.393939393939394;3
DynamicProbManager;100;{x: Int | x > 0};2;4;99;2.4511855128221214;756;26761.0;2.393939393939394;3
ChoiceManager;100;{x: Int | x > 0 && x < 1000};2;4;99;3.123257808154449;988;30292.0;2.494949494949495;3
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};2;4;99;3.374683279078454;982;31100.0;2.393939393939394;3
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};2;4;99;3.400136360898614;979;30992.0;2.393939393939394;3
ChoiceManager;100;{x: Int | x > 0 && x < 100};2;4;99;3.272929909173399;912;29753.0;2.494949494949495;3
DepthAwareManager;100;{x: Int | x > 0 && x < 100};2;4;99;3.277836519991979;911;30549.0;2.393939393939394;3
DynamicProbManager;100;{x: Int | x > 0 && x < 100};2;4;99;3.071148206014186;901;30509.0;2.393939393939394;3
ChoiceManager;100;{x: Int | x > 0};2;6;99;3.0656953710131347;715;27087.0;2.3838383838383836;3
DepthAwareManager;100;{x: Int | x > 0};2;6;100;2.6633376949466765;777;27396.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0};2;6;100;2.5988292819820344;773;27396.0;2.54;3
ChoiceManager;100;{x: Int | x > 0 && x < 1000};2;6;99;3.267286947928369;974;31887.0;2.3838383838383836;3
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};2;6;100;3.575354238972068;1012;31813.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};2;6;100;3.8788363919593394;1015;31784.0;2.54;3
ChoiceManager;100;{x: Int | x > 0 && x < 100};2;6;99;3.4340616820845753;882;31242.0;2.3838383838383836;3
DepthAwareManager;100;{x: Int | x > 0 && x < 100};2;6;100;3.092576160095632;935;31084.0;2.54;3
DynamicProbManager;100;{x: Int | x > 0 && x < 100};2;6;100;3.640748243080452;925;31333.0;2.54;3
ChoiceManager;100;{x: Int | x > 0};2;8;100;3.349106755107641;699;27168.0;2.37;3
DepthAwareManager;100;{x: Int | x > 0};2;8;100;2.411028938135132;835;27257.0;2.66;3
DynamicProbManager;100;{x: Int | x > 0};2;8;100;2.719021148979664;838;27257.0;2.66;3
ChoiceManager;100;{x: Int | x > 0 && x < 1000};2;8;100;3.180916525889188;949;31903.0;2.37;3
